,sentimen,before,after
120,negatif,ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg mardanialisera jgn fitnah presidenku sprti itu kl jokowi diberi jln itu krn beliau org baik pak dan presiden yg sangat dihargai ah sy curiga jgn anda mau blg ini cawapres anda ðÿ˜‚ðÿ˜‚ðÿ˜‚,ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg mardanialisera jgn fitnah presidenku sprti itu kl jokowi diberi jln itu krn beliau org baik pak dan presiden yg sangat dihargai ah sy curiga jgn anda mau blg ini cawapres anda
121,positif,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan ,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
122,negatif,gaji mah ga seberapa yg penting cegah dan berantas korupsi mau ga cegah dan berantas korupsi kolusi nepotisme ini yg jadi pertanyaan masyarakat sekarang ini baru jokowi dan ahok yg sangat dipercaya masyarakat utk kemauan dan keberanian berantas korupsi kolusi nepotisme ,gaji mah ga seberapa yg penting cegah dan berantas korupsi mau ga cegah dan berantas korupsi kolusi nepotisme ini yg jadi pertanyaan masyarakat sekarang ini baru jokowi dan ahok yg sangat dipercaya masyarakat utk kemauan dan keberanian berantas korupsi kolusi nepotisme
123,negatif,bukan ga ngerti n ga nyambung ttg pertanyaan ml tp emng ml ga nyambung dg tema debat jd ga penting tuk djawab n dbahas rakyat itu yg utama no satu kestabilan harga pangan n ketersediaannya dr petani sndr negara agraris ko sembrang import ,bukan ga ngerti n ga nyambung ttg pertanyaan ml tp emng ml ga nyambung dg tema debat jd ga penting tuk djawab n dbahas rakyat itu yg utama no satu kestabilan harga pangan n ketersediaannya dr petani sndr negara agraris ko sembrang import
124,positif,mencoblos beramal kenapa demikian karena prabowo dan sandiuno jika terpilih insyaallah mereka akan menginfakkan gajinya buat kaum dhuafa suara kita g sia sia kawan mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps â€¦,mencoblos beramal kenapa demikian karena prabowo dan sandiuno jika terpilih insyaallah mereka akan menginfakkan gajinya buat kaum dhuafa suara kita g sia sia kawan mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps
126,negatif,kalau dihargai masa sudah satu periode bapak jokowi tidak memberikan jabatan sama loe pikirin itu ,kalau dihargai masa sudah satu periode bapak jokowi tidak memberikan jabatan sama loe pikirin itu
127,netral,berita terbaru naikkan rasio pajak prabowo terkenang orde baru telah ada di    â€¦,berita terbaru naikkan rasio pajak prabowo terkenang orde baru telah ada di
128,positif,gue kasih tau jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter â â€¦â pilih orang baik pilih jelas islamnya pilih baju putih,gue kasih tau jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter pilih orang baik pilih jelas islamnya pilih baju putih
129,negatif,bener juga sih apa kata ku kan kata bapak aja jelas pak jokowi dapat penghargaan dimana di luar negeri jangan sampe segitu pak kalo mau menang kasihan rakyat ,bener juga sih apa kata ku kan kata bapak aja jelas pak jokowi dapat penghargaan dimana di luar negeri jangan sampe segitu pak kalo mau menang kasihan rakyat
130,netral,pilih orang baik pilih jelas islamnya pilih baju putih dan pentingnya sisi industri kreatif dan inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian ,pilih orang baik pilih jelas islamnya pilih baju putih dan pentingnya sisi industri kreatif dan inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian
131,netral,pak jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter â€¦ pilih baju putih pilih orang baik pilih jelas islamnya,pak jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter pilih baju putih pilih orang baik pilih jelas islamnya
132,positif,bersatu dukung jokowi amin khmarufamin pilih orang baik pilih jelas islamnya pilih baju putih menterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan ,bersatu dukung jokowi amin khmarufamin pilih orang baik pilih jelas islamnya pilih baju putih menterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan
133,negatif,kpu di bawah pemerintah rezim yg berkuasa skarang kenapa yg salah prabowo memangnya yg gaji kpu presiden prabowo ya ganti presiden â€¦,kpu di bawah pemerintah rezim yg berkuasa skarang kenapa yg salah prabowo memangnya yg gaji kpu presiden prabowo ya ganti presiden
134,negatif,denny ini sementara menghinakan dirinya sendiri dihadapan publik merasa hebat tapi sayangnya tolol kelihatan di ilc jadi ayam sayur apalagi mau sok nyentil ttg agama sdh pasti otakmu gak bakalan sampai nyampah ðÿ¸ den kamu belajar ngaji dulu lah sebelum sok mau nyentil uah ,denny ini sementara menghinakan dirinya sendiri dihadapan publik merasa hebat tapi sayangnya tolol kelihatan di ilc jadi ayam sayur apalagi mau sok nyentil ttg agama sdh pasti otakmu gak bakalan sampai nyampah den kamu belajar ngaji dulu lah sebelum sok mau nyentil uah
137,netral,saya pilih jokowi karena saya pingin indonesia maju saya tidak pilih prabowo krna saya tdk ikhlas uang pajak tiap thn yg saya bayar untuk para koruptor diksh pensiunan ,saya pilih jokowi karena saya pingin indonesia maju saya tidak pilih prabowo krna saya tdk ikhlas uang pajak tiap thn yg saya bayar untuk para koruptor diksh pensiunan
138,netral,fyi gaes menterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan â â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih,fyi gaes menterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan pilih orang pilih jelas pilih baju putih
141,positif,presiden jokowi dan raja salman bin abdulaziz al saud melakukan pertemuan bilateral keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi â€¦,presiden jokowi dan raja salman bin abdulaziz al saud melakukan pertemuan bilateral keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi
142,positif,jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter â€¦ tanggal april pilih orang baik terus pilih jelas islamnya dan menggandeng ulama dan pasti,jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter tanggal april pilih orang baik terus pilih jelas islamnya dan menggandeng ulama dan pasti
143,positif,fyi gaes jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter â â€¦â pilih orang baik pilih jelas islamnya pilih baju putih,fyi gaes jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter pilih orang baik pilih jelas islamnya pilih baju putih
144,negatif,kalau yg difitnah ulama oposisi divhumas polri ccicpolri diam walau mereka digaji uang negara coba pro jokowi langsung gaspol tolong pak prabowo setelah terpilih buang semua petinggi polri era tito ke pedalaman ganti yg baik  â€¦,kalau yg difitnah ulama oposisi divhumas polri ccicpolri diam walau mereka digaji uang negara coba pro jokowi langsung gaspol tolong pak prabowo setelah terpilih buang semua petinggi polri era tito ke pedalaman ganti yg baik
145,netral,pada debat kemarin katanya anda berdua prabowo sandiuno tidak akan ambil gaji bila kelak terpilih menjadi presiden wakil presiden atas dasar apa kiranya tidak mengambil hak anda itu terimakasih ,pada debat kemarin katanya anda berdua prabowo sandiuno tidak akan ambil gaji bila kelak terpilih menjadi presiden wakil presiden atas dasar apa kiranya tidak mengambil hak anda itu terimakasih
147,negatif,ga laku semuan pernyataan mu mas masyarakat sudah cerdas kami sudah muak atas ketidak adilan ketidak pastian hukum ketidakpastian ekonomi orang kecil anti kritik dan pembatasan kebebasan berpendapat semoga allah memberikan hidayah kepada kita semua kami ingin perubahan ,ga laku semuan pernyataan mu mas masyarakat sudah cerdas kami sudah muak atas ketidak adilan ketidak pastian hukum ketidakpastian ekonomi orang kecil anti kritik dan pembatasan kebebasan berpendapat semoga allah memberikan hidayah kepada kita semua kami ingin perubahan
150,netral,ingin skill anak bangsa dihargai di negara sendiri april âˆš tusuk prabowo sandi uasdifitnah keji balas di tps â€¦,ingin skill anak bangsa dihargai di negara sendiri april tusuk prabowo sandi uasdifitnah keji balas di tps
151,netral,jalan tol trans sumatera bukan melanjutkan tapi pak jokowi yg mulai duluan ekonomi kita berkembang dalam setahun disaat ekonomi negara lain tidak berkembang bahkan minus rupiah sekarang stabil sejak zaman sby inflasi di setiap negara pasti ada apa lagi ,jalan tol trans sumatera bukan melanjutkan tapi pak jokowi yg mulai duluan ekonomi kita berkembang dalam setahun disaat ekonomi negara lain tidak berkembang bahkan minus rupiah sekarang stabil sejak zaman sby inflasi di setiap negara pasti ada apa lagi
152,netral,mau tanya impact buat negara kek gimana kalo gamers ini difasilitasi bisa bikin negara lain mandang gamers indo hebat bisa tuh diadain penyelenggaraan game internasional di indo impact apa sponsor banyak kunjungan wisatawan meningkat ekonomi sekitar bisa maju ,mau tanya impact buat negara kek gimana kalo gamers ini difasilitasi bisa bikin negara lain mandang gamers indo hebat bisa tuh diadain penyelenggaraan game internasional di indo impact apa sponsor banyak kunjungan wisatawan meningkat ekonomi sekitar bisa maju
153,netral,subsidi yg tepat sasaran itu baik semua pasti setuju tapi kalau bicara daya beli masyarakat melemah sesaui dgn topik ekonomi yg kita bahas apa pd tdk setuju ,subsidi yg tepat sasaran itu baik semua pasti setuju tapi kalau bicara daya beli masyarakat melemah sesaui dgn topik ekonomi yg kita bahas apa pd tdk setuju
154,netral,bisa psimis amat si jd orang dr pecinta game lu bisa jadi developer game nyerap tenage kerja iyalah dr game lu bisa jualan printilan yg dibutuhin misal diamond mobilegend apa tuh dibangun pelan dr bawah bukan langsung tanya bisa ngubah ekonomi makro ato gak ,bisa psimis amat si jd orang dr pecinta game lu bisa jadi developer game nyerap tenage kerja iyalah dr game lu bisa jualan printilan yg dibutuhin misal diamond mobilegend apa tuh dibangun pelan dr bawah bukan langsung tanya bisa ngubah ekonomi makro ato gak
155,netral,kalo dari lampung ke aceh makan waktu hari malam pake jalan umum kalau pake tol satu hari bensin irit barang cepat sampai transport bahan pangan jadi murah harga bahan pokok murah terus yang bikin harga bahan pokok naik dimana ,kalo dari lampung ke aceh makan waktu hari malam pake jalan umum kalau pake tol satu hari bensin irit barang cepat sampai transport bahan pangan jadi murah harga bahan pokok murah terus yang bikin harga bahan pokok naik dimana
156,negatif,dolar udh lama turun tong kalo ga ngerti ekonomi jgn sok bicara ekonomi belajar ekonomi dulu sana ,dolar udh lama turun tong kalo ga ngerti ekonomi jgn sok bicara ekonomi belajar ekonomi dulu sana
157,netral,setelah melihat dirut pam dan jakpro diisi dgn org pak sandi pemenang tender penyedia susu dr perusahaan pak prabowo belum lagi yang lain yang belum terungkap apalah arti uang recehan gaji pokok jadi pejabat publik mending buat pencitraan aja tidak usah diambil ,setelah melihat dirut pam dan jakpro diisi dgn org pak sandi pemenang tender penyedia susu dr perusahaan pak prabowo belum lagi yang lain yang belum terungkap apalah arti uang recehan gaji pokok jadi pejabat publik mending buat pencitraan aja tidak usah diambil
158,negatif,kalo masalahnya bayar jalan biasa pun tetep bayar lho walau secara nda langsung lewat pajak kalo gabayar darimana duit perawatannya ,kalo masalahnya bayar jalan biasa pun tetep bayar lho walau secara nda langsung lewat pajak kalo gabayar darimana duit perawatannya
160,netral,pertemuan jokowi dengan menlu thailand mendorong keterlibatan asean untuk membantu myanmar dalam penyelesaian konflik rohingya selain itu secara khusus jokowi menyampaikan satu isu terkait dengan harga karet dunia jokowi kyai maruf â€¦,pertemuan jokowi dengan menlu thailand mendorong keterlibatan asean untuk membantu myanmar dalam penyelesaian konflik rohingya selain itu secara khusus jokowi menyampaikan satu isu terkait dengan harga karet dunia jokowi kyai maruf
161,netral,presiden jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi news  â€¦,presiden jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi news
162,netral,presiden jokowi gelar pertemuan dengan raja salman bahas kerja sama ekonomi  â€¦,presiden jokowi gelar pertemuan dengan raja salman bahas kerja sama ekonomi
165,positif,perubahan segalanya yg paling utama keadilan sosial bagi seluruh rakyat indonesia khususnya harga sembako murah ,perubahan segalanya yg paling utama keadilan sosial bagi seluruh rakyat indonesia khususnya harga sembako murah
167,negatif,gw bertanding apa sampe kalah gubernur indonesia anies b wina ini jauh melompat pakar ekonomi kelola keuangan tp harga pada naik ekonomi masy tak meningkat trus ajakannya cuma bisa suruh ikat pinggang yg kencang dan sabar sorry yg terbiasa di jalan tak kenal sensi ,gw bertanding apa sampe kalah gubernur indonesia anies b wina ini jauh melompat pakar ekonomi kelola keuangan tp harga pada naik ekonomi masy tak meningkat trus ajakannya cuma bisa suruh ikat pinggang yg kencang dan sabar sorry yg terbiasa di jalan tak kenal sensi
168,positif,pernyataan penutup yg gemilang cukup satu kartu tidak akan mengambil gaji dan kali ke tps tusuk prabowo sandi ditambah lg pak prabowo yg mengatakan dana desa adlh atas inisiatif beliau saat menjabat sebgai ketua hkti tanpa perlu dipolitisasi ,pernyataan penutup yg gemilang cukup satu kartu tidak akan mengambil gaji dan kali ke tps tusuk prabowo sandi ditambah lg pak prabowo yg mengatakan dana desa adlh atas inisiatif beliau saat menjabat sebgai ketua hkti tanpa perlu dipolitisasi
169,negatif,sah gundulmu itu jokowi dalam rangka memperkuat hubungan ekonomi dengan arab kalo ada kecurangan ya lapor dong ke bawaslu anggota bawaslu dipilih dan di seleksi di dpr yang di dpr sendiri terdiri dari berbagai partai termasuk partai pengusung oposisi ,sah gundulmu itu jokowi dalam rangka memperkuat hubungan ekonomi dengan arab kalo ada kecurangan ya lapor dong ke bawaslu anggota bawaslu dipilih dan di seleksi di dpr yang di dpr sendiri terdiri dari berbagai partai termasuk partai pengusung oposisi
170,netral, jokowi mohmahfudmd sbyudhoyono setkabgoid salam kebangsaan nkri dan pancasila harga mati utk sabang sampai maroke saya bukan org politik tetapi penonton politik pendapat sya demokrasi pilih presiden lã ngsung oleh rakyat sangat tepat tetapi dari sis,jokowi mohmahfudmd sbyudhoyono setkabgoid salam kebangsaan nkri dan pancasila harga mati utk sabang sampai maroke saya bukan org politik tetapi penonton politik pendapat sya demokrasi pilih presiden ngsung oleh rakyat sangat tepat tetapi dari sis
