,sentimen,before,after
81,positif,"fyi gaes...berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat.â  â€¦]â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih",fyi gaes berbagai pencapaian telah berhasil tercapai khususnya pertumbuhan ekonomi di era pemerintahan jokowi jk sangat jauh meningkat â â€¦ â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih
82,netral,pilih orang baik pilih jelas islamnya pilih baju putih kepercayaan hanya diberikan pd mrk yg berpengalaman. seorang @jokowi memiliki wakil yg berpengalaman dibidang ekonomi.  â€¦,pilih orang baik pilih jelas islamnya pilih baju putih kepercayaan hanya diberikan pd mrk yg berpengalaman seorang jokowi memiliki wakil yg berpengalaman dibidang ekonomi â€¦
83,negatif,"berapa sih gaji presiden dan wakil presiden? berapa sih tunjangannya? kalau kalian mengatakan tdk akan ambil sepeserpun gaji dan tunjangan baru hebat. itu baru jualan, klu hanya gaji itu namanya jualan basi.",berapa sih gaji presiden dan wakil presiden berapa sih tunjangannya kalau kalian mengatakan tdk akan ambil sepeserpun gaji dan tunjangan baru hebat itu baru jualan klu hanya gaji itu namanya jualan basi 
84,positif,mungkin pak @prabowo mengharap ketulusan karyawan untuk tidak menuntut gajiðÿ˜…,mungkin pak prabowo mengharap ketulusan karyawan untuk tidak menuntut gajiðÿ˜…
85,netral,"jamu jokowi, raja salman sajikan nasi mandhi - warta ekonomi   â€¦",jamu jokowi raja salman sajikan nasi mandhi warta ekonomi  â€¦
86,positif,"pilih orang baik pilih jelas islamnya pilih baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. namun, di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.",pilih orang baik pilih jelas islamnya pilih baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan 
87,negatif,"kami moslem, kami menghormati dan menghargai umat agama laen. kami cinta damai karena islam mengajarkan utk berbuat baik kpd semua manusia tanpa terkecuali. dan kamipun pendukung dua. bhineka tunggal ika uasdifitnah keji dan brutal",kami moslem kami menghormati dan menghargai umat agama laen kami cinta damai karena islam mengajarkan utk berbuat baik kpd semua manusia tanpa terkecuali dan kamipun pendukung dua bhineka tunggal ika uasdifitnah keji dan brutal
88,positif,@prabowo & @sandiuno tidak akan ambil gaji serupiah pun jika terpilih sbg presiden ri benar kata alm. gus dur : orang yg paling ihlas utk indonesia adalah prabowo ..! prabowo sandi okbanget prabowo sandi tak terbendung tutuptusuk, prabowo sandiuno tidak akan ambil gaji serupiah pun jika terpilih sbg presiden ri benar kata alm gus dur orang yg paling ihlas utk indonesia adalah prabowo prabowo sandi okbanget prabowo sandi tak terbendung tutuptusuk
89,netral,"jokowi-ma'ruf bicara pengalaman, prabowo-sandi janji tak ambil gaji   â€¦",jokowi maruf bicara pengalaman prabowo sandi janji tak ambil gaji  â€¦
90,netral,"pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya. nah, ini dia  pencapaian ekonomi selama pemerintahan jokowi",pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
91,negatif,"gak perlu suudzon, di samping umroh pak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan arab saudi. gak usah nyinyir bro, urus tuh junjunganmu yg lagi ziarah kubur moga aja gak nyembah kuburan.",gak perlu suudzon di samping umroh pak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan arab saudi gak usah nyinyir bro urus tuh junjunganmu yg lagi ziarah kubur moga aja gak nyembah kuburan 
92,positif,pilih orang baik pilih jelas islamnya pilih baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anak-anak muda kreatif.,pilih orang baik pilih jelas islamnya pilih baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anak anak muda kreatif 
93,positif,"pilih orang baik pilih jelas islamnya pilih baju putih keberhasilan tidak hanya dibidang infrastruktur, jokowi jg berhasil memperbaiki ekonomi indonesia.  â€¦",pilih orang baik pilih jelas islamnya pilih baju putih keberhasilan tidak hanya dibidang infrastruktur jokowi jg berhasil memperbaiki ekonomi indonesia â€¦
94,positif,"jokowi-ma'ruf pemimpin indonesia. pilih orang baik pilih jelas islamnya pilih baju putih beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.  â€¦",jokowi maruf pemimpin indonesia pilih orang baik pilih jelas islamnya pilih baju putih beberapa penghargaan yg dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin yg diakui integritasnya â€¦
95,negatif,"mahal banget,  buat satu beginian untuk hasilkan satu mw harganya bisa lebih mahal dari satu power plant yang bisa produksi satu mw",mahal banget buat satu beginian untuk hasilkan satu mw harganya bisa lebih mahal dari satu power plant yang bisa produksi satu mw
96,netral,jokowi bahas ekonomi makro dan mikro .. ya makanan sehari sandiaga dari dulu itu sih .. fatal .. untuk ada et .. keluarlah i-spot .. sejenis revolusi . ..   sok futuristik padahal otaknya antik,jokowi bahas ekonomi makro dan mikro ya makanan sehari sandiaga dari dulu itu sih fatal untuk ada et keluarlah i spot sejenis revolusi sok futuristik padahal otaknya antik
97,negatif,prabowo-sandi sepakat ekonomi indonesia salah arah,prabowo sandi sepakat ekonomi indonesia salah arah
98,negatif,prabowo-sandi sepakat ekonomi indonesia salah arah    via : @kedaipenacom,prabowo sandi sepakat ekonomi indonesia salah arah   via kedaipenacom
99,netral,"fyi gaes...beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.â  â€¦â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih",fyi gaes beberapa penghargaan yg dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin yg diakui integritasnya â â€¦â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih
100,negatif,ketika wanita lain cerewat pada suaminya terima kasih istriku kamu hanya cerewet sama tukang sayur yang harganya naik. @jokowi,ketika wanita lain cerewat pada suaminya terima kasih istriku kamu hanya cerewet sama tukang sayur yang harganya naik jokowi
101,negatif,kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin % bakal menang. tapi ya counter jokowi juga dengan rekrut ma ini bikin malah ga ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang,kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin bakal menang tapi ya counter jokowi juga dengan rekrut ma ini bikin malah ga ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang
102,netral,pilih orang baik pilih jelas islamnya pilih baju putih pentingnya sisi industri kreatif dan inovatif di era industri global. membuat jokowi tergerak untuk mengubah badan ekonomi kreatif (bekraf) menjadi sebuah kementerian .,pilih orang baik pilih jelas islamnya pilih baju putih pentingnya sisi industri kreatif dan inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian 
103,netral,"buka porprov jateng, ganjar ingin kepala daerah contoh jokowi hargai atlet jokowi kyai maruf rakyat apresiasi kinerja jokowi  â€¦",buka porprov jateng ganjar ingin kepala daerah contoh jokowi hargai atlet jokowi kyai maruf rakyat apresiasi kinerja jokowi â€¦
104,netral,awal mula mudzakir menjadi guru ngaji jokowi pada . ketika itu banyak anak-anak dan orang dewasa meminta diajari membaca al quran secara privat. pilih orang baik pilih jelas islamnya pilih baju putih,awal mula mudzakir menjadi guru ngaji jokowi pada ketika itu banyak anak anak dan orang dewasa meminta diajari membaca al quran secara privat pilih orang baik pilih jelas islamnya pilih baju putih
105,netral,"@khmarufamin_ untuk indonesia maju pilih orang baik pilih jelas islamnya pilih baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. namun, di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.", khmarufamin untuk indonesia maju pilih orang baik pilih jelas islamnya pilih baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan 
106,positif,"jokowi mendukung esport di indonesia mobile legend, pubg, free fire dll  prabowo lebih memperdulikan sandang pangan harga harga turun.  gua udah punya pilihan skarang.",jokowi mendukung esport di indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan sandang pangan harga harga turun gua udah punya pilihan skarang 
107,netral,"@vidiaamanda  april pilih jokowi-kma. pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya. nah, ini dia  pencapaian ekonomi selama pemerintahan jokowi", vidiaamanda april pilih jokowi kma pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
108,negatif,"namun adlh antara masyarakat banyak yg bekerja nyata & membayar pajak namun dieksploitasi & dirampok hak-dua & hartanya, dengan sedikit org yg menetapkan aturan, meraup keuntungan, serta ingin selalu mengeksploitasi & merampok harta negara & bangsa serta menghindari pajak.",namun adlh antara masyarakat banyak yg bekerja nyata membayar pajak namun dieksploitasi dirampok hak dua hartanya dengan sedikit org yg menetapkan aturan meraup keuntungan serta ingin selalu mengeksploitasi merampok harta negara bangsa serta menghindari pajak 
109,netral,"@dinikurnia  april coblos jokowi-ma'ruf. pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya. nah, ini dia  pencapaian ekonomi selama pemerintahan jokowi", dinikurnia april coblos jokowi maruf pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi
110,netral,@khmarufamin_  april pilih jokowi-kma. pilih orang baik pilih jelas islamnya pilih baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anak-anak muda kreatif., khmarufamin april pilih jokowi kma pilih orang baik pilih jelas islamnya pilih baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anak anak muda kreatif 
111,negatif,"gak ngaruh, jokowi mau ke kutub utara juga, rakyat taunya barang dan harga harga murah, berobat gampang, percuma mau kemana aja, kalau hutang negara malah nambah",gak ngaruh jokowi mau ke kutub utara juga rakyat taunya barang dan harga harga murah berobat gampang percuma mau kemana aja kalau hutang negara malah nambah
112,netral,"terpilih jadi presiden/wapres, prabowo-sandi berjanji akan berikan gajinya bagi kaum miskinâ€¦",terpilih jadi presiden wapres prabowo sandi berjanji akan berikan gajinya bagi kaum miskinâ€¦
114,positif,"jokowi-kma pemimpin optimis. pilih orang baik pilih jelas islamnya pilih baju putih beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.  â€¦",jokowi kma pemimpin optimis pilih orang baik pilih jelas islamnya pilih baju putih beberapa penghargaan yg dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin yg diakui integritasnya â€¦
116,positif,prabowo harga mati. . titik,prabowo harga mati titik
117,netral,"saat jokowi masih menjadi pengusaha mebel di solo. mudzakir, guru ngaji bpk @jokowi, pernah mendapat oleh-oleh dari ""muridnya"" sepulang dari jerman. yaitu korek api zippo. pilih orang baik pilih jelas islamnya pilih baju putih",saat jokowi masih menjadi pengusaha mebel di solo mudzakir guru ngaji bpk jokowi pernah mendapat oleh oleh dari muridnya sepulang dari jerman yaitu korek api zippo pilih orang baik pilih jelas islamnya pilih baju putih
118,netral,"pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat.  â€¦]",pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai khususnya pertumbuhan ekonomi di era pemerintahan jokowi jk sangat jauh meningkat â€¦ 
119,netral,sy hargai sikap anda bang...tp lgsg unfol tanpa sy tau mslah sblm ini rasanya aneh jg bang...lagian yg bikin tweet mention yg brsangkutan jg kan pasti punya tujuan baik jg buat mengingatkan. apa gak malah kontraproduktif kl lgsg diunfol?,sy hargai sikap anda bang tp lgsg unfol tanpa sy tau mslah sblm ini rasanya aneh jg bang lagian yg bikin tweet mention yg brsangkutan jg kan pasti punya tujuan baik jg buat mengingatkan apa gak malah kontraproduktif kl lgsg diunfol 
120,negatif,"ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg @mardanialisera  jgn fitnah presidenku sprti itu... kl jokowi diberi jln itu krn beliau org baik pak dan presiden yg sangat dihargai, ah sy curiga jgn anda mau blg ini cawapres anda ðÿ˜‚ðÿ˜‚ðÿ˜‚",ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg mardanialisera jgn fitnah presidenku sprti itu kl jokowi diberi jln itu krn beliau org baik pak dan presiden yg sangat dihargai ah sy curiga jgn anda mau blg ini cawapres anda ðÿ˜‚ðÿ˜‚ðÿ˜‚
121,positif,"dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. namun, asal kalian tau di zaman pak @jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.",dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan 
122,negatif,gaji mah ga seberapa. yg penting cegah dan berantas korupsi. mau ga cegah dan berantas korupsi kolusi nepotisme ? ini yg jadi pertanyaan masyarakat.  sekarang ini baru jokowi dan ahok yg sangat dipercaya masyarakat utk kemauan dan keberanian berantas korupsi kolusi nepotisme.,gaji mah ga seberapa yg penting cegah dan berantas korupsi mau ga cegah dan berantas korupsi kolusi nepotisme ini yg jadi pertanyaan masyarakat sekarang ini baru jokowi dan ahok yg sangat dipercaya masyarakat utk kemauan dan keberanian berantas korupsi kolusi nepotisme 
123,negatif,"bukan ga ngerti n ga nyambung ttg pertanyaan ml,,, tp emng ml ga nyambung dg tema debat, jd ga penting tuk djawab n dbahas!!! rakyat itu yg utama no satu kestabilan harga pangan n ketersediaannya dr petani sndr!!!! negara agraris ko sembrang import!!!????",bukan ga ngerti n ga nyambung ttg pertanyaan ml tp emng ml ga nyambung dg tema debat jd ga penting tuk djawab n dbahas rakyat itu yg utama no satu kestabilan harga pangan n ketersediaannya dr petani sndr negara agraris ko sembrang import 
124,positif,mencoblos=beramal kenapa demikian? karena @prabowo dan @sandiuno jika terpilih (insyaallah) mereka akan menginfakkan gajinya buat kaum dhuafa.. suara kita g sia-sia kawan.. mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps  â€¦,mencoblos beramal kenapa demikian karena prabowo dan sandiuno jika terpilih insyaallah mereka akan menginfakkan gajinya buat kaum dhuafa suara kita g sia sia kawan mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps â€¦
125,netral,"pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya. nah, ini dia  pencapaian ekonomi selama pemerintahan pak @jokowi",pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan pak jokowi
126,negatif,"kalau dihargai, masa sudah satu periode bapak jokowi tidak memberikan jabatan sama loe. pikirin itu . . . .",kalau dihargai masa sudah satu periode bapak jokowi tidak memberikan jabatan sama loe pikirin itu 
