,sentimen,before,after
164,negatif,"litah tk bertulng,owo bilng mndiri di kaki sndiri,tpi bljr dri cina,,pjk di hpus ,yg gji elit dn exsekutif siapa,,klo cuma omng sembako murh,listrik murh,jokowi juga bisa ,tpi negara ambruk,murah setahun 2 thun negara nombok trus naik lgi harga2","litah tk bertulng,owo bilng mndiri di kaki sndiri,tpi bljr dri cina,,pjk di hpus ,yg gji elit dn exsekutif siapa,,klo cuma omng sembako murh,listrik murh,jokowi juga bisa ,tpi negara ambruk,murah setahun dua thun negara nombok trus naik lgi hargadua"
166,positif,yusuf mansur menilai ma'ruf amin sebagai sosok yang ideal untuk mendampingi jokowi maju dalam pemilihan presiden (pilpres) 2019. pasangan ini diharapkan nantinya mampu mendongkrak ekonomi syariah. pilih orang baik pilih jelas islamnya pilih baju putih,yusuf mansur menilai ma'ruf amin sebagai sosok yang ideal untuk mendampingi jokowi maju dalam pemilihan presiden (pilpres) . pasangan ini diharapkan nantinya mampu mendongkrak ekonomi syariah. pilih orang baik pilih jelas islamnya pilih baju putih
168,positif,"pernyataan penutup yg gemilang... cukup satu kartu,  tidak akan mengambil gaji,  dan 13 kali ke tps (tusuk prabowo sandi).. ditambah lg pak prabowo yg mengatakan dana desa adlh atas inisiatif beliau saat menjabat sebgai ketua hkti tanpa perlu dipolitisasi..","pernyataan penutup yg gemilang... cukup satu kartu,  tidak akan mengambil gaji,  dan  kali ke tps (tusuk prabowo sandi).. ditambah lg pak prabowo yg mengatakan dana desa adlh atas inisiatif beliau saat menjabat sebgai ketua hkti tanpa perlu dipolitisasi.."
173,negatif,"digital"" itu penting, tp swasembada pangan, harga pangan murah itu jauh lebih dibutuhkan masyarakat.  dasar gak tau prioritas. kayak gtu minta 2 periode.","digital"" itu penting, tp swasembada pangan, harga pangan murah itu jauh lebih dibutuhkan masyarakat.  dasar gak tau prioritas. kayak gtu minta dua periode."
178,netral,"pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat. coblos 01 juara  â€¦]","pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat. coblos satu juara  â€¦]"
180,positif,pak prabowo concern benahi tata kelola negara.. pertahanan negara hingga harga diri bangsa di mata dunia bang sandi fokus garap kekuatan ekonomi sinergikan pemerintah dan power rakyatnya para ulama 212 fokus garap iman dan akidah juga akhlaq umat ruh212 mcahacktivis,pak prabowo concern benahi tata kelola negara.. pertahanan negara hingga harga diri bangsa di mata dunia bang sandi fokus garap kekuatan ekonomi sinergikan pemerintah dan power rakyatnya para ulama  fokus garap iman dan akidah juga akhlaq umat ruh mcahacktivis
181,negatif,pemahaman tata negara. pemahaman akan peraturan. pemahaman akan kebijakan ekonomi. pemahaman kalau kursi mentri hrs diisi org2 yg kompeten (walau tidak tepat 100%..)  ketimbang prabowo.. belum apa2 sudah bagi2 jatah kursi menteri untuk parpol2 pendukungnya.,pemahaman tata negara. pemahaman akan peraturan. pemahaman akan kebijakan ekonomi. pemahaman kalau kursi mentri hrs diisi org yg kompeten (walau tidak tepat %..)  ketimbang prabowo.. belum apa sudah bagi jatah kursi menteri untuk parpol pendukungnya.
184,negatif,udah gagal minta 2 priode. saat debat bukan fokus ekonomi malah bahas games mobile legend dll. gak berfaedah.  yai pun menanyakan harta kekayaan prabowo apa urusan dngan negara dan gak fokus soal kebangsaan.  harus lengser,udah gagal minta dua priode. saat debat bukan fokus ekonomi malah bahas games mobile legend dll. gak berfaedah.  yai pun menanyakan harta kekayaan prabowo apa urusan dngan negara dan gak fokus soal kebangsaan.  harus lengser
187,negatif,kan katanya pak sandi lulusan amerika ipk nya 4 katanya jd khatam banget makro dan mikro ini.. tapi kok kalah sama sarjana kehutanan.. apakah p jokowi jurusan ekonomi kehutanan?,kan katanya pak sandi lulusan amerika ipk nya  katanya jd khatam banget makro dan mikro ini.. tapi kok kalah sama sarjana kehutanan.. apakah p jokowi jurusan ekonomi kehutanan?
191,negatif,"paling parah malaysia mba, bayangkan 2jt org hrs beetumpu di 3 tps,  apakah kita sebagai warga negara tdk blh kritik dan tdk blh marah kl liat para pelaksana swperti itu,  sedangkan mereka di gaji olh uang negara.","paling parah malaysia mba, bayangkan jt org hrs beetumpu di  tps,  apakah kita sebagai warga negara tdk blh kritik dan tdk blh marah kl liat para pelaksana swperti itu,  sedangkan mereka di gaji olh uang negara."
194,netral,"janji tak ambil gaji jika terpilih, prabowo-sandi ikuti jejak para presiden terkenal ini uasdifitnah keji dan brutal berani pilih02 tusuk prabowo sandi hoax jkw menang total debat","janji tak ambil gaji jika terpilih, prabowo-sandi ikuti jejak para presiden terkenal ini uasdifitnah keji dan brutal berani pilih tusuk prabowo sandi hoax jkw menang total debat"
197,negatif,akui kekurangan ya. akui prabowo dulu kristen. sekarang mualaf. ibunya kristen. hashim kristen. gak bisa sholat. wudhu gerakan salah. gak bisa ngaji. dipecat dari tni. 1% dari elit bajingan.,akui kekurangan ya. akui prabowo dulu kristen. sekarang mualaf. ibunya kristen. hashim kristen. gak bisa sholat. wudhu gerakan salah. gak bisa ngaji. dipecat dari tni. satu% dari elit bajingan.
199,netral,"di bawah perintah pak @jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. pilih orang baik  â€¦ pilih jelas islamnya pilih baju putih","di bawah perintah pak @jokowi bangunkan spbu pertama setelag  tahun di kabupaten puncak jaya papua dengan harga yang semula ribu/liter, menjadi /liter. pilih orang baik  â€¦ pilih jelas islamnya pilih baju putih"
203,negatif,"jokowi merakyat dibilang pencitraan. jokowi baik dibilang akting. jokowi sholat dicela, prabowo gak bisa sholat ngaji dan wudhu salah2 kalian gak mau melek. dari sini ajesih udeh ketaker sih ye otak kalian tu seberapa.  astaga -.-","jokowi merakyat dibilang pencitraan. jokowi baik dibilang akting. jokowi sholat dicela, prabowo gak bisa sholat ngaji dan wudhu salah kalian gak mau melek. dari sini ajesih udeh ketaker sih ye otak kalian tu seberapa.  astaga -.-"
208,netral,"lha itu artinya ekonomi anda baik"" saja ,,malah bisa pakai 12kg","lha itu artinya ekonomi anda baik"" saja ,,malah bisa pakai kg"
212,netral,berita itu    berita lama. didesaku ada beberapa pemilik sawah yg ngga cocok harga. sawah2 itupun jg dilewatin bangun jlnnya. termsk sawah kakakku. stlh ada titik temu ya disambung jln tolnya. sdhlah. demi allah aku bicara  ada hubnya dng capres.,berita itu    berita lama. didesaku ada beberapa pemilik sawah yg ngga cocok harga. sawah itupun jg dilewatin bangun jlnnya. termsk sawah kakakku. stlh ada titik temu ya disambung jln tolnya. sdhlah. demi allah aku bicara  ada hubnya dng capres.
213,netral,"maaf mas saya gk pake yg subsidi,saya pake yg12kgðÿ˜‚soal harga udah tertera di nomor  dan wajib di tempel kan di dinding toko biar masyarakat tau,mangkanya saya tanya ke abg saya knp harganya brubah,katanya di ubah pk jokowi,subsidinya di alihkan","maaf mas saya gk pake yg subsidi,saya pake ygkgðÿ˜‚soal harga udah tertera di nomor  dan wajib di tempel kan di dinding toko biar masyarakat tau,mangkanya saya tanya ke abg saya knp harganya brubah,katanya di ubah pk jokowi,subsidinya di alihkan"
216,positif,saya selalu berdoa dalam  pak @prabowo mjd presiden  ini ekonomi buruk  ponsel sy tutup krn ekonomi masyarakat carut marut..dn ketika menjadi presiden nanti tolong perbaiki ekonomi masyarakat pak..wslm 02 dihati.,saya selalu berdoa dalam  pak @prabowo mjd presiden  ini ekonomi buruk  ponsel sy tutup krn ekonomi masyarakat carut marut..dn ketika menjadi presiden nanti tolong perbaiki ekonomi masyarakat pak..wslm dua dihati.
219,netral,"jgn "" anda dpt harga 16rb karena itu toko abang andaðÿ˜‚ðÿ˜‚ðÿ˜‚","jgn "" anda dpt harga rb karena itu toko abang andaðÿ˜‚ðÿ˜‚ðÿ˜‚"
221,netral,"harga 18rb ,,untuk konsumen atau pemakai pribadi....  kalau untuk pedagang ,jatuhnya 16rb/tabung","harga rb ,,untuk konsumen atau pemakai pribadi....  kalau untuk pedagang ,jatuhnya rb/tabung"
223,netral,"jokowi jelas islamnya pilih orang baik coblos yang baju putih banten jokowi amin banten01 pengalaman @khmarufamin_ dalam ekonomi sudah malang merintang. yakni dengan mendirikan koperasi, baitul mal wa tamwil (bmt) sejenis koperasi syariah. @jokowi","jokowi jelas islamnya pilih orang baik coblos yang baju putih banten jokowi amin banten pengalaman @khmarufamin_ dalam ekonomi sudah malang merintang. yakni dengan mendirikan koperasi, baitul mal wa tamwil (bmt) sejenis koperasi syariah. @jokowi"
225,netral,"presiden @jokowi dan raja salman menggelar pertemuan bilateral di istana pribadi raja (al-qasr al-khas), minggu (14/4) sore. dalam pertemuan yang berlangsung selepas jamuan santap siang itu, keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi. (foto dan berita: bpmi)","presiden @jokowi dan raja salman menggelar pertemuan bilateral di istana pribadi raja (al-qasr al-khas), minggu (/) sore. dalam pertemuan yang berlangsung selepas jamuan santap siang itu, keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi. (foto dan berita: bpmi)"
229,positif,"kalo mau listrik turun, kalo mau harga terjangkau, kalo mau pelayanan bpjs baik, kalo mau honorer lebih baik dll maka 17april2019 tusuk prabowo sandi (tps). closing statement debat5pilpres2019","kalo mau listrik turun, kalo mau harga terjangkau, kalo mau pelayanan bpjs baik, kalo mau honorer lebih baik dll maka april tusuk prabowo sandi (tps). closing statement debatpilpres"
231,negatif,utang prabowo bwjibun  ..bukan utng ln lho utang pribadinya puluhan triltun jd gaji ngk diambil....busyeettt  jngn2 utang bebas ngk dibayar jemarin2 sdh minta dipailitkan biar ngk bayar  tp pemerintah ngk mau  mk bwrambiai mengumbar janji   â€¦,utang prabowo bwjibun  ..bukan utng ln lho utang pribadinya puluhan triltun jd gaji ngk diambil....busyeettt  jngn utang bebas ngk dibayar jemarin sdh minta dipailitkan biar ngk bayar  tp pemerintah ngk mau  mk bwrambiai mengumbar janji   â€¦
234,netral,"mas di samping toko saya pangkalan gas punya agen untuk satu kmpung dan kuota di batasin,harga udah tertera di nomor registrasi pangkalanya @18rb /tbg jadi agen itu gk bã¬sa mainkn harga lagi apalagi jã¼al ke penjual lg krn kuota trbatasðÿ˜‚,","mas di samping toko saya pangkalan gas punya agen untuk satu kmpung dan kuota di batasin,harga udah tertera di nomor registrasi pangkalanya @rb /tbg jadi agen itu gk bã¬sa mainkn harga lagi apalagi jã¼al ke penjual lg krn kuota trbatasðÿ˜‚,"
242,negatif,@detikcom @jokowi lahh dr games bisa beli mobil mewah. beli rumah. punya pendapatan. dapet penghargaan. kasih makan orng di rumah. lw bilang gak berbobot? lw balik aja k hidup jaman soeharto. orbaaaa. hiduppp cendana! 2019dkijoin,@detikcom @jokowi lahh dr games bisa beli mobil mewah. beli rumah. punya pendapatan. dapet penghargaan. kasih makan orng di rumah. lw bilang gak berbobot? lw balik aja k hidup jaman soeharto. orbaaaa. hiduppp cendana! dkijoin
244,netral,"tax ratio 10, xx % dan ada tax amnesty saja para pengusaha dan pelaku ekonomi sdh berat dan teriak apalagi 16, xx %. apa yg sudah dijalankan pemerintah jokowi dibidang pajak sudah efektif sekali terbukti dengan tembus target penerimaan pajak 100% pada thn 2018 debat pilpres2019","tax ratio , xx % dan ada tax amnesty saja para pengusaha dan pelaku ekonomi sdh berat dan teriak apalagi , xx %. apa yg sudah dijalankan pemerintah jokowi dibidang pajak sudah efektif sekali terbukti dengan tembus target penerimaan pajak % pada thn  debat pilpres"
248,negatif,"dipikirnya pengembangan esport itu main doang? aplikasi yg ada di smartphone itu byk yg mulainya dr ""main doang"" terus jd aplikasi2 yg byk manfaatnya. kata siapa pengangguran digaji? byk baca, buka wawasan. jgn mpermalukan gen z.","dipikirnya pengembangan esport itu main doang? aplikasi yg ada di smartphone itu byk yg mulainya dr ""main doang"" terus jd aplikasi yg byk manfaatnya. kata siapa pengangguran digaji? byk baca, buka wawasan. jgn mpermalukan gen z."
255,positif,"semoga yg amanah, ikhlas, tegas, ekonomi pro rakyat kecil, peduli petani, nelayan, buruh, pedagang kecil, yg menuju masyarakat yg adil, makmur, sejahtera dan aman. insyaallah pak prabowo subianto dan sandi aga memenangkan pilpres bulan april. amin x 3 yra !!!!","semoga yg amanah, ikhlas, tegas, ekonomi pro rakyat kecil, peduli petani, nelayan, buruh, pedagang kecil, yg menuju masyarakat yg adil, makmur, sejahtera dan aman. insyaallah pak prabowo subianto dan sandi aga memenangkan pilpres bulan april. amin x  yra !!!!"
256,netral,"16rb kl anda bl di agen langsung,,malah dapet 15rb...  kl gas 18rb itu dr agen ,ke konsumen .....artinya orang jualan ya pasti cr untung,,itu namane perputaran roda ekonomiðÿ™","rb kl anda bl di agen langsung,,malah dapet rb...  kl gas rb itu dr agen ,ke konsumen .....artinya orang jualan ya pasti cr untung,,itu namane perputaran roda ekonomiðÿ™"
258,positif,"pak @jokowi kalau bapak jadi boleh tidak saya minta 1 permintaan kecil saja? tolong hapus kan ""denda"" dari telat bayar (listrik, air, tlp, pajak, bpjs, dll yg kebutuhan inti rakyat), karena denda itu jujur wlwpun kecil nilainya tapi berat untuk kami. terimakasih","pak @jokowi kalau bapak jadi boleh tidak saya minta satu permintaan kecil saja? tolong hapus kan ""denda"" dari telat bayar (listrik, air, tlp, pajak, bpjs, dll yg kebutuhan inti rakyat), karena denda itu jujur wlwpun kecil nilainya tapi berat untuk kami. terimakasih"
259,positif,"memiliki pemikiran yang cemerlang untuk kemajuan ekonomi indonesia melalui konsep ekonomi keumatan, k.h. maâ€™ruf amin sangat cocok mendampingi jokowi maju di pilpres 2019. pilih orang baik pilihjelas islamnya pilih baju putih","memiliki pemikiran yang cemerlang untuk kemajuan ekonomi indonesia melalui konsep ekonomi keumatan, k.h. maâ€™ruf amin sangat cocok mendampingi jokowi maju di pilpres . pilih orang baik pilihjelas islamnya pilih baju putih"
261,positif,"17 april 2019  marilah kita subuh berjamaah kita gaungkan shalawat dan doa2, semoga @prabowo dan @sandiuno terpilih jd presiden ke 8 ri.  semoga beliau amanah bekerja untuk rakyat, mengembalikan kedaulatan indonesia secara ekonomi  semoga kita semua adil makmur"," april   marilah kita subuh berjamaah kita gaungkan shalawat dan doa, semoga @prabowo dan @sandiuno terpilih jd presiden ke  ri.  semoga beliau amanah bekerja untuk rakyat, mengembalikan kedaulatan indonesia secara ekonomi  semoga kita semua adil makmur"
262,positif,ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi. semakin mantap pilih @jokowi. prabowo salahkan sby,ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin terdahulu. jd utk penggemar dua jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi. semakin mantap pilih @jokowi. prabowo salahkan sby
269,netral,7. jokowi juga mampu mengimbangi serangan prabosan soal mikro. dia bahkan sengaja menyeret prabosan dengan visi makro nya dibidang ekonomi digital dan membahasnya dari sisi mikro. disini sandi mengalami kesalahan fatal dengan menyebut big data untuk e-ktp.,. jokowi juga mampu mengimbangi serangan prabosan soal mikro. dia bahkan sengaja menyeret prabosan dengan visi makro nya dibidang ekonomi digital dan membahasnya dari sisi mikro. disini sandi mengalami kesalahan fatal dengan menyebut big data untuk e-ktp.
270,netral,"gas normal"" aja 3kg @18rb bbm aman"" saja,malah setara harga seluruh indonesia ga seperti  artinya keadilan sosial bagi seluruh rakyat indonesia sembako normal"" aja,mas saya ini jualan makanan jadi setiap hari belanja ke pasar, belanja ga,bilang mahalðÿ˜‚ ojo dumehðÿ™","gas normal"" aja kg @rb bbm aman"" saja,malah setara harga seluruh indonesia ga seperti  artinya keadilan sosial bagi seluruh rakyat indonesia sembako normal"" aja,mas saya ini jualan makanan jadi setiap hari belanja ke pasar, belanja ga,bilang mahalðÿ˜‚ ojo dumehðÿ™"
277,positif,"ekonomi salah satu kebangkitan bangsa,teruskan perjuagan pak prabowo_sandi,kami dari padang lawas,sumattra utara (rajuddin harahap)selalu bersama  prabowo-sandi do'a dan dukugan sama2 kita do'akan,menjadi pak presiden dan wakil presiden thn 2019,amin.","ekonomi salah satu kebangkitan bangsa,teruskan perjuagan pak prabowo_sandi,kami dari padang lawas,sumattra utara (rajuddin harahap)selalu bersama  prabowo-sandi do'a dan dukugan sama kita do'akan,menjadi pak presiden dan wakil presiden thn ,amin."
