,sentimen,before,after
95,negatif,mahal banget buat satu beginian untuk hasilkan satu mw harganya bisa lebih mahal dari satu power plant yang bisa produksi satu mw,mahal banget buat satu begini untuk hasil satu mw harga bisa lebih mahal dari satu power plant yang bisa produksi satu mw
96,netral,jokowi bahas ekonomi makro dan mikro ya makanan sehari sandiaga dari dulu itu sih fatal untuk ada et keluarlah spot sejenis revolusi sok futuristik padahal otaknya antik,jokowi bahas ekonomi makro dan mikro ya makan hari sandiaga dari dulu itu sih fatal untuk ada et keluar spot jenis revolusi sok futuristik padahal otak antik
99,netral,fyi gaes beberapa penghargaan yg dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin yg diakui integritasnya pilih orang pilih jelas pilih baju putih,fyi gaes beberapa harga yg anugerah kepada jadi bukti bahwa jokowi adalah sosok pimpin yg aku integritas pilih orang pilih jelas pilih baju putih
100,negatif,ketika wanita lain cerewat pada suaminya terima kasih istriku kamu hanya cerewet sama tukang sayur yang harganya naik jokowi,ketika wanita lain cerewat pada suami terima kasih istri kamu hanya cerewet sama tukang sayur yang harga naik jokowi
101,negatif,kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin bakal menang tapi ya counter jokowi juga dengan rekrut ma ini bikin malah ga ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang,kalau emang prabowo mau enggak prepare untuk persona agam kaya ajar ngaji gtgt yakin bakal menang tapi ya counter jokowi juga dengan rekrut ma ini bikin malah ga tebak alur wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang asli biar menang
102,netral,pilih orang baik pilih jelas islamnya pilih baju putih pentingnya sisi industri kreatif dan inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian,pilih orang baik pilih jelas islam pilih baju putih penting sisi industri kreatif dan inovatif di era industri global buat jokowi gerak untuk ubah badan ekonomi kreatif bekraf jadi buah menteri
103,netral,buka porprov jateng ganjar ingin kepala daerah contoh jokowi hargai atlet jokowi kyai maruf rakyat apresiasi kinerja jokowi,buka porprov jateng ganjar ingin kepala daerah contoh jokowi harga atlet jokowi kyai maruf rakyat apresiasi kerja jokowi
104,netral,awal mula mudzakir menjadi guru ngaji jokowi pada ketika itu banyak anak anak dan orang dewasa meminta diajari membaca al quran secara privat pilih orang baik pilih jelas islamnya pilih baju putih,awal mula mudzakir jadi guru ngaji jokowi pada ketika itu banyak anak anak dan orang dewasa minta ajar baca al quran cara privat pilih orang baik pilih jelas islam pilih baju putih
105,netral,khmarufamin untuk indonesia maju pilih orang baik pilih jelas islamnya pilih baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan,khmarufamin untuk indonesia maju pilih orang baik pilih jelas islam pilih baju putih dulu sekadar ada tumbuh ekonomi tanpa perata namun di zaman pak jokowi bukan hanya tumbuh ekonomi tapi juga perata bangun
106,positif,jokowi mendukung esport di indonesia mobile legend pubg free fire dll prabowo lebih memperdulikan sandang pangan harga harga turun gua udah punya pilihan skarang,jokowi dukung esport di indonesia mobile legend pubg free fire dll prabowo lebih duli sandang pangan harga harga turun gua udah punya pilih skarang
107,netral,vidiaamanda april pilih jokowi kma pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi,vidiaamanda april pilih jokowi kma pilih orang baik pilih jelas islam pilih baju putih pilih pimpin itu yg udh jelas banyak capai nah ini dia capai ekonomi lama perintah jokowi
108,negatif,namun adlh antara masyarakat banyak yg bekerja nyata membayar pajak namun dieksploitasi dirampok hak dua hartanya dengan sedikit org yg menetapkan aturan meraup keuntungan serta ingin selalu mengeksploitasi merampok harta negara bangsa serta menghindari pajak,namun adlh antara masyarakat banyak yg kerja nyata bayar pajak namun eksploitasi rampok hak dua harta dengan sedikit org yg tetap atur raup untung serta ingin selalu eksploitasi rampok harta negara bangsa serta hindar pajak
109,netral,dinikurnia april coblos jokowi maruf pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan jokowi,dinikurnia april coblos jokowi maruf pilih orang baik pilih jelas islam pilih baju putih pilih pimpin itu yg udh jelas banyak capai nah ini dia capai ekonomi lama perintah jokowi
110,netral,khmarufamin april pilih jokowi kma pilih orang baik pilih jelas islamnya pilih baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anak anak muda kreatif,khmarufamin april pilih jokowi kma pilih orang baik pilih jelas islam pilih baju putih perintah jokowi juga sebut masa depan ekonomi indonesia di tangan anak anak muda kreatif
111,negatif,gak ngaruh jokowi mau ke kutub utara juga rakyat taunya barang dan harga harga murah berobat gampang percuma mau kemana aja kalau hutang negara malah nambah,gak ngaruh jokowi mau ke kutub utara juga rakyat tau barang dan harga harga murah obat gampang percuma mau mana aja kalau hutang negara malah nambah
112,netral,terpilih jadi presiden wapres prabowo sandi berjanji akan berikan gajinya bagi kaum,pilih jadi presiden wapres prabowo sandi janji akan ikan gaji bagi kaum
113,netral,demokrat minta prabowo hargai kontribusi presiden sebelumnya,demokrat minta prabowo harga kontribusi presiden belum
114,positif,jokowi kma pemimpin optimis pilih orang baik pilih jelas islamnya pilih baju putih beberapa penghargaan yg dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin yg diakui integritasnya,jokowi kma pimpin optimis pilih orang baik pilih jelas islam pilih baju putih beberapa harga yg anugerah kepada jadi bukti bahwa jokowi adalah sosok pimpin yg aku integritas
117,netral,saat jokowi masih menjadi pengusaha mebel di solo mudzakir guru ngaji bpk jokowi pernah mendapat oleh oleh dari muridnya sepulang dari jerman yaitu korek api zippo pilih orang baik pilih jelas islamnya pilih baju putih,saat jokowi masih jadi usaha mebel di solo mudzakir guru ngaji bpk jokowi pernah dapat oleh oleh dari murid pulang dari jerman yaitu korek api zippo pilih orang baik pilih jelas islam pilih baju putih
118,netral,pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai khususnya pertumbuhan ekonomi di era pemerintahan jokowi jk sangat jauh meningkat,pilih orang baik pilih jelas islam pilih baju putih bagai capai telah hasil capai khusus tumbuh ekonomi di era perintah jokowi jk sangat jauh tingkat
119,netral,sy hargai sikap anda bang tp lgsg unfol tanpa sy tau mslah sblm ini rasanya aneh jg bang lagian yg bikin tweet mention yg brsangkutan jg kan pasti punya tujuan baik jg buat mengingatkan apa gak malah kontraproduktif kl lgsg diunfol,sy harga sikap anda bang tp lgsg unfol tanpa sy tau mslah sblm ini rasa aneh jg bang lagi yg bikin tweet mention yg brsangkutan jg kan pasti punya tuju baik jg buat ingat apa gak malah kontraproduktif kl lgsg diunfol
120,negatif,ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg mardanialisera jgn fitnah presidenku sprti itu kl jokowi diberi jln itu krn beliau org baik pak dan presiden yg sangat dihargai ah sy curiga jgn anda mau blg ini cawapres anda,ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg mardanialisera jgn fitnah presiden sprti itu kl jokowi beri jln itu krn beliau org baik pak dan presiden yg sangat harga ah sy curiga jgn anda mau blg ini cawapres anda
121,positif,dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun asal kalian tau di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan,dulu sekadar ada tumbuh ekonomi tanpa perata namun asal kalian tau di zaman pak jokowi bukan hanya tumbuh ekonomi tapi juga perata bangun
122,negatif,gaji mah ga seberapa yg penting cegah dan berantas korupsi mau ga cegah dan berantas korupsi kolusi nepotisme ini yg jadi pertanyaan masyarakat sekarang ini baru jokowi dan ahok yg sangat dipercaya masyarakat utk kemauan dan keberanian berantas korupsi kolusi nepotisme,gaji mah ga berapa yg penting cegah dan berantas korupsi mau ga cegah dan berantas korupsi kolusi nepotisme ini yg jadi tanya masyarakat sekarang ini baru jokowi dan ahok yg sangat percaya masyarakat utk mau dan berani berantas korupsi kolusi nepotisme
123,negatif,bukan ga ngerti ga nyambung ttg pertanyaan ml tp emng ml ga nyambung dg tema debat jd ga penting tuk djawab dbahas rakyat itu yg utama no satu kestabilan harga pangan ketersediaannya dr petani sndr negara agraris ko sembrang import,bukan ga ngerti ga nyambung ttg tanya ml tp emng ml ga nyambung dg tema debat jd ga penting tuk djawab dbahas rakyat itu yg utama no satu stabil harga pangan sedia dr tani sndr negara agraris ko sembrang import
124,positif,mencoblos beramal kenapa demikian karena prabowo dan sandiuno jika terpilih insyaallah mereka akan menginfakkan gajinya buat kaum dhuafa suara kita sia sia kawan mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps,coblos amal kenapa demikian karena prabowo dan sandiuno jika pilih insyaallah mereka akan infak gaji buat kaum dhuafa suara kita sia sia kawan mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps
125,netral,pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya nah ini dia pencapaian ekonomi selama pemerintahan pak jokowi,pilih orang baik pilih jelas islam pilih baju putih pilih pimpin itu yg udh jelas banyak capai nah ini dia capai ekonomi lama perintah pak jokowi
126,negatif,kalau dihargai masa sudah satu periode bapak jokowi tidak memberikan jabatan sama loe pikirin itu,kalau harga masa sudah satu periode bapak jokowi tidak beri jabat sama loe pikirin itu
127,netral,berita terbaru naikkan rasio pajak prabowo terkenang orde baru telah ada di,berita baru naik rasio pajak prabowo kenang orde baru telah ada di
128,positif,gue kasih tau jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter pilih orang baik pilih jelas islamnya pilih baju putih,gue kasih tau jokowi bangun spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang mula ribu liter jadi liter pilih orang baik pilih jelas islam pilih baju putih
129,negatif,bener juga sih apa kata ku kan kata bapak aja jelas pak jokowi dapat penghargaan dimana di luar negeri jangan sampe segitu pak kalo mau menang kasihan rakyat,bener juga sih apa kata ku kan kata bapak aja jelas pak jokowi dapat harga mana di luar negeri jangan sampe segitu pak kalo mau menang kasihan rakyat
130,netral,pilih orang baik pilih jelas islamnya pilih baju putih dan pentingnya sisi industri kreatif dan inovatif di era industri global membuat jokowi tergerak untuk mengubah badan ekonomi kreatif bekraf menjadi sebuah kementerian,pilih orang baik pilih jelas islam pilih baju putih dan penting sisi industri kreatif dan inovatif di era industri global buat jokowi gerak untuk ubah badan ekonomi kreatif bekraf jadi buah menteri
131,netral,pak jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter pilih baju putih pilih orang baik pilih jelas islamnya,pak jokowi bangun spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang mula ribu liter jadi liter pilih baju putih pilih orang baik pilih jelas islam
132,positif,bersatu dukung jokowi amin khmarufamin pilih orang baik pilih jelas islamnya pilih baju putih menterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan,satu dukung jokowi amin khmarufamin pilih orang baik pilih jelas islam pilih baju putih menteri aja prestasi apalagi pimpin bisa kata era jokowi lah mana jumlah menteri banyak raih harga
133,negatif,kpu di bawah pemerintah rezim yg berkuasa skarang kenapa yg salah prabowo memangnya yg gaji kpu presiden prabowo ya ganti presiden,kpu di bawah perintah rezim yg kuasa skarang kenapa yg salah prabowo memang yg gaji kpu presiden prabowo ya ganti presiden
134,negatif,denny ini sementara menghinakan dirinya sendiri dihadapan publik merasa hebat tapi sayangnya tolol kelihatan di ilc jadi ayam sayur apalagi mau sok nyentil ttg agama sdh pasti otakmu gak bakalan sampai nyampah den kamu belajar ngaji dulu lah sebelum sok mau nyentil uah,denny ini sementara hina diri sendiri hadap publik rasa hebat tapi sayang tolol lihat di ilc jadi ayam sayur apalagi mau sok nyentil ttg agama sdh pasti otak gak bakal sampai nyampah den kamu ajar ngaji dulu lah belum sok mau nyentil uah
135,positif,presiden jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi,presiden jokowi dan raja salman sepakat tingkat kerja sama ekonomi
136,negatif,populer jokowi naikkan tax ratio drastis bisa guncang ekonomi,populer jokowi naik tax ratio drastis bisa guncang ekonomi
137,netral,saya pilih jokowi karena saya pingin indonesia maju saya tidak pilih prabowo krna saya tdk ikhlas uang pajak tiap thn yg saya bayar untuk para koruptor diksh pensiunan,saya pilih jokowi karena saya pingin indonesia maju saya tidak pilih prabowo krna saya tdk ikhlas uang pajak tiap thn yg saya bayar untuk para koruptor diksh pensiun
138,netral,fyi gaes menterinya aja berprestasi apalagi pemimpinnya bisa dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih penghargaan pilih orang pilih jelas pilih baju putih,fyi gaes menteri aja prestasi apalagi pimpin bisa kata era jokowi lah mana jumlah menteri banyak raih harga pilih orang pilih jelas pilih baju putih
139,negatif,yg dikritik infrastruktur karena pembiayaan ke china tapi mencontoh kemandirian china yg berhasil pasti tdk nyambung juga ya pak seperti koalisi dgn demokrat tapi mengkritik kegagalan ekonomi karena kesalahan pemimpin sebelumnya,yg kritik infrastruktur karena biaya ke china tapi contoh mandiri china yg hasil pasti tdk nyambung juga ya pak seperti koalisi dgn demokrat tapi kritik gagal ekonomi karena salah pimpin belum
140,positif,dengan mencoblos prabowo sandi anda telah beramal selama tahun karena gaji prabowo sandi disumbang untuk dhuafa anak yatim dll uasdifitnah keji balas di tps,dengan coblos prabowo sandi anda telah amal lama tahun karena gaji prabowo sandi sumbang untuk dhuafa anak yatim dll uasdifitnah keji balas di tps
141,positif,presiden jokowi dan raja salman bin abdulaziz al saud melakukan pertemuan bilateral keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi,presiden jokowi dan raja salman bin abdulaziz al saud laku temu bilateral dua sepakat akan tingkat kerja sama di bidang ekonomi
142,positif,jokowi bangunkan spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang semula ribu liter menjadi liter tanggal april pilih orang baik terus pilih jelas islamnya dan menggandeng ulama dan pasti,jokowi bangun spbu pertama setelag tahun di kabupaten puncak jaya papua dengan harga yang mula ribu liter jadi liter tanggal april pilih orang baik terus pilih jelas islam dan gandeng ulama dan pasti
