,sentimen,before,after
121,positif,"dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. namun, asal kalian tau di zaman pak @jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.  https://bit.ly/2ub5n4gâ ","dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. namun, asal kalian tau di zaman pak @jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan."
124,positif,mencoblos=beramal kenapa demikian? karena @prabowo dan @sandiuno jika terpilih (insyaallah) mereka akan menginfakkan gajinya buat kaum dhuafa.. suara kita g sia-sia kawan.. mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps https://twitter.com/dhikabebeh/status/1117495100995538944â â€¦,mencoblos=beramal kenapa demikian? karena @prabowo dan @sandiuno jika terpilih (insyaallah) mereka akan menginfakkan gajinya buat kaum dhuafa.. suara kita g sia-sia kawan.. mari kita dukung niat mereka uasdifitnah keji balas di tps uasdifitnah keji balas di tps  â€¦
125,netral,"pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya. nah, ini dia 5 pencapaian ekonomi selama pemerintahan pak @jokowi https://bit.ly/2ogymxtâ","pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya. nah, ini dia 5 pencapaian ekonomi selama pemerintahan pak @jokowi"
127,netral,"berita terbaru (naikkan rasio pajak, prabowo terkenang orde baru) telah ada di  http://pilpres.idâ  -  https://pilpres.id/info/naikkan-rasio-pajak-prabowo-terkenang-orde-baru.htmlâ â€¦ pic.twitter.com/bufw3h9qec","berita terbaru (naikkan rasio pajak, prabowo terkenang orde baru) telah ada di    -   â€¦"
128,positif,"gue kasih tau..jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.â http://beritahati.com/berita/38106/warga-puncak-papua-era-jokowi-harga-bbm-di-papua-sama-dengan-pulau-jawaâ â€¦â pilih orang baik pilih jelas islamnya pilih baju putih","gue kasih tau..jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.â  â€¦â pilih orang baik pilih jelas islamnya pilih baju putih"
131,netral,"pak @jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. http://beritahati.com/berita/38106/warga-puncak-papua-era-jokowi-harga-bbm-di-papua-sama-dengan-pulau-jawaâ â€¦ pilih baju putih pilih orang baik pilih jelas islamnya","pak @jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.  â€¦ pilih baju putih pilih orang baik pilih jelas islamnya"
132,positif,"bersatu dukung jokowi-amin. @khmarufamin_ pilih orang baik pilih jelas islamnya pilih baju putih menterinya aja berprestasi, apalagi pemimpinnya. bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan. https://bit.ly/2ipbiddâ","bersatu dukung jokowi-amin. @khmarufamin_ pilih orang baik pilih jelas islamnya pilih baju putih menterinya aja berprestasi, apalagi pemimpinnya. bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan."
133,negatif,kpu di bawah pemerintah rezim yg berkuasa skarang. kenapa yg salah prabowo??? memangnya yg gaji kpu presiden prabowo ya??? 2019ganti presiden https://www.facebook.com/1742490484/posts/10205609169225534/â â€¦,kpu di bawah pemerintah rezim yg berkuasa skarang. kenapa yg salah prabowo??? memangnya yg gaji kpu presiden prabowo ya??? 2019ganti presiden  â€¦
135,positif,presiden jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi  http://dlvr.it/r2pvjcâ  pic.twitter.com/tmqkvjsmr6,presiden jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi
136,negatif,populer b1 9: jokowi: naikkan tax ratio drastis bisa guncang ekonomi http://brt.st/6b4kâ,populer b1 9: jokowi: naikkan tax ratio drastis bisa guncang ekonomi
138,netral,"fyi gaes...menterinya aja berprestasi, apalagi pemimpinnya. bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan.â https://bit.ly/2ipbiddâ â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih","fyi gaes...menterinya aja berprestasi, apalagi pemimpinnya. bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan.â  â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih"
140,positif,"dengan mencoblos prabowo sandi anda telah beramal selama 5 tahun karena gaji prabowo sandi disumbang untuk dhuafa, anak yatim, dll uasdifitnah keji balas di tps pic.twitter.com/aozydw6bu0","dengan mencoblos prabowo sandi anda telah beramal selama 5 tahun karena gaji prabowo sandi disumbang untuk dhuafa, anak yatim, dll uasdifitnah keji balas di tps"
141,positif,presiden jokowi dan raja salman bin abdulaziz al-saud melakukan pertemuan bilateral. keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi. https://news.detik.com/berita/d-4510595/menlu-retno-ri-saudi-tingatkan-kerjasama-di-sektor-energi-dan-pariwisata?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=twitter#echobox=1555270554â â€¦,presiden jokowi dan raja salman bin abdulaziz al-saud melakukan pertemuan bilateral. keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi.  â€¦
142,positif,"jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. http://beritahati.com/berita/38106/warga-puncak-papua-era-jokowi-harga-bbm-di-papua-sama-dengan-pulau-jawaâ â€¦ tanggal 17 april pilih orang baik terus pilih jelas islamnya dan menggandeng ulama dan pasti","jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.  â€¦ tanggal 17 april pilih orang baik terus pilih jelas islamnya dan menggandeng ulama dan pasti"
143,positif,"fyi gaes...jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.â http://beritahati.com/berita/38106/warga-puncak-papua-era-jokowi-harga-bbm-di-papua-sama-dengan-pulau-jawaâ â€¦â pilih orang baik pilih jelas islamnya pilih baju putih","fyi gaes...jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.â  â€¦â pilih orang baik pilih jelas islamnya pilih baju putih"
144,negatif,"kalau yg difitnah ulama oposisi @divhumas_polri @ccicpolri diam walau mereka digaji uang negara, coba pro @jokowi langsung gaspol. tolong pak @prabowo setelah terpilih buang semua petinggi polri era tito ke pedalaman, ganti yg baik  https://twitter.com/rmol_id/status/1117457492995231745â â€¦","kalau yg difitnah ulama oposisi @divhumas_polri @ccicpolri diam walau mereka digaji uang negara, coba pro @jokowi langsung gaspol. tolong pak @prabowo setelah terpilih buang semua petinggi polri era tito ke pedalaman, ganti yg baik   â€¦"
146,netral,pemerintah @jokowi juga menyebut masa depan ekonomi indonesia di tangan anak-anak muda kreatif. https://bit.ly/2uauzkrâ pilih orang baik pilih jelas islamnya pilih baju putih,pemerintah @jokowi juga menyebut masa depan ekonomi indonesia di tangan anak-anak muda kreatif.  pilih orang baik pilih jelas islamnya pilih baju putih
150,netral,ingin skill anak bangsa dihargai di negara sendiri? 17 april : âˆš tusuk prabowo sandi ! uasdifitnah keji balas di tps https://twitter.com/tuanmarajo/status/1117499727497424896â â€¦,ingin skill anak bangsa dihargai di negara sendiri? 17 april : âˆš tusuk prabowo sandi ! uasdifitnah keji balas di tps  â€¦
160,netral,"pertemuan jokowi dengan menlu thailand mendorong keterlibatan asean untuk membantu myanmar dalam penyelesaian konflik rohingya. selain itu, secara khusus jokowi menyampaikan satu isu terkait dengan harga karet dunia 2019jokowi kyai maruf https://twitter.com/tagar_nusantara/status/1106141449890889728/video/1â â€¦","pertemuan jokowi dengan menlu thailand mendorong keterlibatan asean untuk membantu myanmar dalam penyelesaian konflik rohingya. selain itu, secara khusus jokowi menyampaikan satu isu terkait dengan harga karet dunia 2019jokowi kyai maruf  â€¦"
161,netral,presiden jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi [news].  https://news.okezone.com/read/2019/04/14/337/2043470/presiden-jokowi-dan-raja-salman-sepakat-tingkatkan-kerja-sama-ekonomi-news-â â€¦,presiden jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi [news].   â€¦
162,netral,presiden jokowi gelar pertemuan dengan raja salman bahas kerja sama ekonomi  https://www.bhayangkaranews.co.id/internasional/presiden-jokowi-gelar-pertemuan-dengan-raja-salman-bahas-kerja-sama-ekonomi-20190415/â â€¦,presiden jokowi gelar pertemuan dengan raja salman bahas kerja sama ekonomi   â€¦
174,netral,"yah ngapain juga digaji, kan udahhh kayaaa raya congggg ðÿ¤£ðÿ¤£ðÿ¤£  ,paling ngambil dikit aja, gakpapa katanya kalo cuma dikit. hehe. salam dua jari. prabowo sandi  https://twitter.com/detikcom/status/1117096753759686657â â€¦","yah ngapain juga digaji, kan udahhh kayaaa raya congggg ðÿ¤£ðÿ¤£ðÿ¤£  ,paling ngambil dikit aja, gakpapa katanya kalo cuma dikit. hehe. salam dua jari. prabowo sandi   â€¦"
177,netral,"pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan pak @jokowi -jk, sangat jauh meningkat. https://www.youtube.com/watch?v=p8qvuqcf9ioâ â€¦]","pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan pak @jokowi -jk, sangat jauh meningkat.  â€¦]"
178,netral,"pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat. coblos 01 juara https://www.youtube.com/watch?v=p8qvuqcf9ioâ â€¦]","pilih orang baik pilih jelas islamnya pilih baju putih berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat. coblos 01 juara  â€¦]"
185,netral,"gelar pertemuan bilateral, presiden jokowi dan raja salman sepakat ke depan, kerja sama ekonomi akan terus ditingkatkan terutama di bidang energi dan pariwisata.  pic.twitter.com/ro2jlypeel","gelar pertemuan bilateral, presiden jokowi dan raja salman sepakat ke depan, kerja sama ekonomi akan terus ditingkatkan terutama di bidang energi dan pariwisata."
189,negatif,"salah arahnya pembangunan ekonomi indonesia saat ini juga tak terlepas dari andil presiden sebelum jokowi. ""saya tidak menyalahkan bapak. ini kesalahan besar, kesalahan besar presiden-presiden sebelum bapak. kita... https://media0.giphy.com/media/1ess6v0us2jqclih4t/giphy.gifâ â€¦","salah arahnya pembangunan ekonomi indonesia saat ini juga tak terlepas dari andil presiden sebelum jokowi. ""saya tidak menyalahkan bapak. ini kesalahan besar, kesalahan besar presiden-presiden sebelum bapak. kita...  â€¦"
194,netral,"janji tak ambil gaji jika terpilih, prabowo-sandi ikuti jejak para presiden terkenal ini uasdifitnah keji dan brutal berani pilih02 tusuk prabowo sandi hoax jkw menang total debat http://bit.ly/2v9quqhâ","janji tak ambil gaji jika terpilih, prabowo-sandi ikuti jejak para presiden terkenal ini uasdifitnah keji dan brutal berani pilih02 tusuk prabowo sandi hoax jkw menang total debat"
199,netral,"di bawah perintah pak @jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. pilih orang baik http://beritahati.com/berita/38106/warga-puncak-papua-era-jokowi-harga-bbm-di-papua-sama-dengan-pulau-jawaâ â€¦ pilih jelas islamnya pilih baju putih","di bawah perintah pak @jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. pilih orang baik  â€¦ pilih jelas islamnya pilih baju putih"
200,netral,cc @erickthohir kekurangan danakah?  atau tidak mau tau?  atau apa? plisss..jangan dibiarkan pendukung jokowi-amin seolah tidak ada yang peduli. hargai suara mereka.  https://twitter.com/b_54tr14_/status/1117466538414493696â â€¦,cc @erickthohir kekurangan danakah?  atau tidak mau tau?  atau apa? plisss..jangan dibiarkan pendukung jokowi-amin seolah tidak ada yang peduli. hargai suara mereka.   â€¦
204,netral,presiden jokowi dan raja salman akan tingkatkan kerja sama ekonomi  https://panrita.news/2019/04/15/presiden-jokowi-dan-raja-salman-akan-tingkatkan-kerjasama-ekonomi/â â€¦,presiden jokowi dan raja salman akan tingkatkan kerja sama ekonomi   â€¦
206,negatif,"saiki pns podo turu, lemes... soale kerjoe benerâ² diawasi... mangkane nangis dukung prabowo ben iso turu gaji gede... fakkk pahlawan minta jasa  https://twitter.com/toha_demokrat/status/1000534469478989824â â€¦","saiki pns podo turu, lemes... soale kerjoe benerâ² diawasi... mangkane nangis dukung prabowo ben iso turu gaji gede... fakkk pahlawan minta jasa   â€¦"
207,positif,turut mengembangkan ekonomi syariah sesuai dengan yang diamanatkanâ ma'ruf amin. aliansi kiai kampung madura (akma) siap menangkan jokowi. pilih orang baik pilih jelas islamnya pilih baju putih https://news.detik.com/berita/d-4390375/dapat-dukungan-kiai-madura-maruf-harap-elektabilitas-naik?_ga=2.165283322.474562531.1548204037-255565881.1548204037â â€¦,turut mengembangkan ekonomi syariah sesuai dengan yang diamanatkanâ ma'ruf amin. aliansi kiai kampung madura (akma) siap menangkan jokowi. pilih orang baik pilih jelas islamnya pilih baju putih  â€¦
210,netral,janji tak ambil gaji prabowo-sandi persis donald trump  https://cnnindonesia.com/ekonomi/20190413232329-532-386131/janji-tak-ambil-gaji-prabowo-sandi-persis-donald-trump?utm_source=facebook&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmedâ â€¦,janji tak ambil gaji prabowo-sandi persis donald trump   â€¦
212,netral,berita itu  http://betul.tpâ  berita lama. didesaku ada beberapa pemilik sawah yg ngga cocok harga. sawah2 itupun jg dilewatin bangun jlnnya. termsk sawah kakakku. stlh ada titik temu ya disambung jln tolnya. sdhlah. demi allah aku bicara jujur.ngga ada hubnya dng capres.,berita itu    berita lama. didesaku ada beberapa pemilik sawah yg ngga cocok harga. sawah2 itupun jg dilewatin bangun jlnnya. termsk sawah kakakku. stlh ada titik temu ya disambung jln tolnya. sdhlah. demi allah aku bicara  ada hubnya dng capres.
213,netral,"maaf mas saya gk pake yg subsidi,saya pake yg12kgðÿ˜‚soal harga udah tertera di nomor reg.nya dan wajib di tempel kan di dinding toko biar masyarakat tau,mangkanya saya tanya ke abg saya knp harganya brubah,katanya di ubah pk jokowi,subsidinya di alihkan","maaf mas saya gk pake yg subsidi,saya pake yg12kgðÿ˜‚soal harga udah tertera di nomor  dan wajib di tempel kan di dinding toko biar masyarakat tau,mangkanya saya tanya ke abg saya knp harganya brubah,katanya di ubah pk jokowi,subsidinya di alihkan"
214,netral,"video dengan sudut pandang berbeda, mau @jokowi atau @prabowo sama saja.   https://youtu.be/qlb7vg4i-toâ   video yg membahas secara real masalah energi, sosial, lingkungan, ekonomi, politik, dan budaya dari batubara.","video dengan sudut pandang berbeda, mau @jokowi atau @prabowo sama saja.      video yg membahas secara real masalah energi, sosial, lingkungan, ekonomi, politik, dan budaya dari batubara."
216,positif,saya selalu berdoa dalam hati.agar pak @prabowo mjd presiden ri.saat ini ekonomi buruk pak.sampai2 ponsel sy tutup krn ekonomi masyarakat carut marut..dn ketika menjadi presiden nanti tolong perbaiki ekonomi masyarakat pak..wslm 02 dihati.,saya selalu berdoa dalam  pak @prabowo mjd presiden  ini ekonomi buruk  ponsel sy tutup krn ekonomi masyarakat carut marut..dn ketika menjadi presiden nanti tolong perbaiki ekonomi masyarakat pak..wslm 02 dihati.
217,netral,presiden jokowi - raja salman sepakat tingkatkan kerja sama ekonomi  https://jatim.sindonews.com/read/9583/1/presiden-jokowi-raja-salman-sepakat-tingkatkan-kerja-sama-ekonomi-1555254249?utm_source=dlvr.it&utm_medium=referralâ â€¦,presiden jokowi - raja salman sepakat tingkatkan kerja sama ekonomi   â€¦
220,negatif,kualitas obama sama wowo ya kayak langit sama.comberan lah...obama ngga pernah bermasalah dalam karier lah kalo wowo di pecat trus gaji karyawan ngga dibayar..wowo sama lurah ada belum tentu lebih pinter..jokowi udah jd pejabat berpengalaman makanya bisa jd presiden...bangun pret,kualitas obama sama wowo ya kayak langit  lah...obama ngga pernah bermasalah dalam karier lah kalo wowo di pecat trus gaji karyawan ngga dibayar..wowo sama lurah ada belum tentu lebih pinter..jokowi udah jd pejabat berpengalaman makanya bisa jd presiden...bangun pret
222,netral,uasdifitnah keji dan brutal tapi @prabowo @sandiuno siap sodaqohkan gaji nyaðÿ˜­ https://twitter.com/bangsjahrir/status/1117430313909493760â â€¦,uasdifitnah keji dan brutal tapi @prabowo @sandiuno siap sodaqohkan gaji nyaðÿ˜­  â€¦
223,netral,"jokowi jelas islamnya pilih orang baik coblos yang baju putih banten jokowi amin banten01 pengalaman @khmarufamin_ dalam ekonomi sudah malang merintang. yakni dengan mendirikan koperasi, baitul mal wa tamwil (bmt) sejenis koperasi syariah. @jokowi pic.twitter.com/0hqusxmadi","jokowi jelas islamnya pilih orang baik coblos yang baju putih banten jokowi amin banten01 pengalaman @khmarufamin_ dalam ekonomi sudah malang merintang. yakni dengan mendirikan koperasi, baitul mal wa tamwil (bmt) sejenis koperasi syariah. @jokowi"
