,sentimen,before,after
57,positif,"Lalu berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat. Pilih Orang Baik Pilih Yg Jelas Islamnya Pilih Yg Baju Putih https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]","lalu berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat. pilih orang baik pilih yg jelas islamnya pilih yg baju putih https://www.youtube.com/watch?v=p8qvuqcf9ioâ â€¦]"
58,negatif,"Disitu pak jokowi hanya membahas game online bagi pemain profesional, bahkan sekarang udah ada piala presiden Mobile legend, dan hadiahnya sangat besar. Jika kita mau bersaing didunia online seperti game, ekonomi kita juga akan naik.","disitu pak jokowi hanya membahas game online bagi pemain profesional, bahkan sekarang udah ada piala presiden mobile legend, dan hadiahnya sangat besar. jika kita mau bersaing didunia online seperti game, ekonomi kita juga akan naik."
59,positif,"@Jokowi @KHMarufAmin_ 17 April Pilih Jokowi-KMA. Pada ngerti kan kalo Pak Jokowi belajar ngaji sejak sebelum jadi pejabat. Murni mendalami agama, tanpa unsur pencitraan. Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih","@jokowi @khmarufamin_ 17 april pilih jokowi-kma. pada ngerti kan kalo pak jokowi belajar ngaji sejak sebelum jadi pejabat. murni mendalami agama, tanpa unsur pencitraan. pilih orang baik pilih jelas islamnya pilih baju putih"
60,positif,Repost from sandiuno (repost_media_app) Prabowo-Sandi tidak ingin gagal fokus. Kita ingin pembangunan besar-besaran ini berdampak langsung pada ekonomi dan kesejahteraanâ€¦ https://www.instagram.com/fely_irzahn/p/BwQN4Ubgziz/?utm_source=ig_twitter_share&igshid=4xvs93h4zmduÂ â€¦,repost from sandiuno (repost_media_app) prabowo-sandi tidak ingin gagal fokus. kita ingin pembangunan besar-besaran ini berdampak langsung pada ekonomi dan kesejahteraanâ€¦ https://www.instagram.com/fely_irzahn/p/bwqn4ubgziz/?utm_source=ig_twitter_share&igshid=4xvs93h4zmduâ â€¦
61,negatif,Alasan Prabowo-Sandi Tak Terima Gaji Jika Menang: Negara Sedang Susah  https://kumparan.com/@kumparannews/alasan-prabowo-sandi-tak-terima-gaji-jika-menang-negara-sedang-susah-1qsiM359eYk?utm_medium=post&utm_source=Facebook&utm_campaign=intÂ â€¦,alasan prabowo-sandi tak terima gaji jika menang: negara sedang susah  https://kumparan.com/@kumparannews/alasan-prabowo-sandi-tak-terima-gaji-jika-menang-negara-sedang-susah-1qsim359eyk?utm_medium=post&utm_source=facebook&utm_campaign=intâ â€¦
62,negatif,"He, he, he, pikirkan Letjen pecatan yang bilang biang kerok ekonomi presiden2 sebelum Jokowi ada Jenderal SBY ada Jenderal Soeharto yg bintang nya sampe lima, dungu!","he, he, he, pikirkan letjen pecatan yang bilang biang kerok ekonomi presiden2 sebelum jokowi ada jenderal sby ada jenderal soeharto yg bintang nya sampe lima, dungu!"
63,netral,"Jokowi menambahkan, capaian pertumbuhan itu perlu disyukuri karena Indonesia tetap tumbuh meski kondisi ekonomi global sedang bergejolak 2019Jokowi Kyai Maruf https://twitter.com/Tagar_Nusantara/status/1105782861150314496/photo/1 pic.twitter.com/y4PFLSTk8lÂ","jokowi menambahkan, capaian pertumbuhan itu perlu disyukuri karena indonesia tetap tumbuh meski kondisi ekonomi global sedang bergejolak 2019jokowi kyai maruf https://twitter.com/tagar_nusantara/status/1105782861150314496/photo/1 pic.twitter.com/y4pflstk8lâ"
64,positif,"Janji Tak Ambil Gaji Jika Menang Pilpres, Prabowo: Bukti Kita Tulus https://news.detik.com/berita/d-4509660/janji-tak-ambil-gaji-jika-menang-pilpres-prabowo-bukti-kita-tulus?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Facebook#Echobox=1555173787Â â€¦","janji tak ambil gaji jika menang pilpres, prabowo: bukti kita tulus https://news.detik.com/berita/d-4509660/janji-tak-ambil-gaji-jika-menang-pilpres-prabowo-bukti-kita-tulus?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=facebook#echobox=1555173787â â€¦"
65,negatif,"Terus lah bersuara minta keadilan. 1 suara begitu berarti.  @KPU_ID  kerja yang benar,jangan makan gaji buta. Jangan curang.","terus lah bersuara minta keadilan. 1 suara begitu berarti.  @kpu_id  kerja yang benar,jangan makan gaji buta. jangan curang."
66,negatif,Jelas Jokowi lah. Prabowo dan Sandi pecicilan. Selalu pesimis tanpa jalan keluar jelas. Ekonomi Makro dan Mikro saja tak tau,jelas jokowi lah. prabowo dan sandi pecicilan. selalu pesimis tanpa jalan keluar jelas. ekonomi makro dan mikro saja tak tau
67,positif,"gue kasih tau..Menterinya aja berprestasi, apalagi pemimpinnya. Bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan.Â https://bit.ly/2IpbIDdÂ Â Pilih Orang BaikÂ Pilih Jelas IslamnyaÂ Pilih Baju Putih","gue kasih tau..menterinya aja berprestasi, apalagi pemimpinnya. bisa dikatakan, era @jokowi lah dimana sejumlah menterinya banyak meraih penghargaan.â https://bit.ly/2ipbiddâ â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih"
68,netral,Berita terbaru (Prabowo: Saya Tak Ingin Naikkan Pajak 16 Persen dalam Setahun) telah ada di  http://PILPRES.idÂ  -  https://pilpres.id/info/prabowo-saya-tak-ingin-naikkan-pajak-16-persen-dalam-setahun.htmlÂ â€¦ pic.twitter.com/8o7biqQ0gn,berita terbaru (prabowo: saya tak ingin naikkan pajak 16 persen dalam setahun) telah ada di  http://pilpres.idâ  -  https://pilpres.id/info/prabowo-saya-tak-ingin-naikkan-pajak-16-persen-dalam-setahun.htmlâ â€¦ pic.twitter.com/8o7biqq0gn
69,positif,"Jokowi menjelaskan, pembangunan dan merevitalisasi pasar rakyat ini menjadi dasar utama dalam pembangunan ekonomi berbasis kerakyatan. Dengan demikian, kekuatan ekonomi Indonesia bisa lebih stabil 2019Jokowi Kyai Maruf https://twitter.com/Tagar_Nusantara/status/1105659138061688838/photo/1 pic.twitter.com/XYt9VIWpRJÂ","jokowi menjelaskan, pembangunan dan merevitalisasi pasar rakyat ini menjadi dasar utama dalam pembangunan ekonomi berbasis kerakyatan. dengan demikian, kekuatan ekonomi indonesia bisa lebih stabil 2019jokowi kyai maruf https://twitter.com/tagar_nusantara/status/1105659138061688838/photo/1 pic.twitter.com/xyt9viwprjâ"
70,netral,"gue kasih tau..Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat.Â https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]Â Pilih Orang BaikÂ Pilih Jelas IslamnyaÂ Pilih Baju Putih","gue kasih tau..berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat.â https://www.youtube.com/watch?v=p8qvuqcf9ioâ â€¦]â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih"
71,positif,"Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Presiden @jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦","pilih orang baik pilih jelas islamnya pilih baju putih presiden @jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. http://beritahati.com/berita/38106/warga-puncak-papua-era-jokowi-harga-bbm-di-papua-sama-dengan-pulau-jawaâ â€¦"
72,positif,"Bersatu Menangkan @Jokowi Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Brbagai upaya telah dilakukan utk membangun Indonesia bebas korupsi, dr pelayanan berbasis elektronik, sistem pengaduan masyarakat, penghargaan bg masyarakat yg mengungkap korupsi.","bersatu menangkan @jokowi pilih orang baik pilih jelas islamnya pilih baju putih brbagai upaya telah dilakukan utk membangun indonesia bebas korupsi, dr pelayanan berbasis elektronik, sistem pengaduan masyarakat, penghargaan bg masyarakat yg mengungkap korupsi."
73,negatif,Leres pakdhe :) Salah satu aspek penting dari faktor ekonomi yg bertumbuh adalah stabilitas politik dalam negeri yg ditunjukkan dg adanya kepastian dan keadilan dalam penegakan hukum. Jadi pripun kabare ðŸ‘‰ duatahunnovel pakde @jokowi ðŸ˜Šâ˜º,leres pakdhe :) salah satu aspek penting dari faktor ekonomi yg bertumbuh adalah stabilitas politik dalam negeri yg ditunjukkan dg adanya kepastian dan keadilan dalam penegakan hukum. jadi pripun kabare ðÿ‘‰ duatahunnovel pakde @jokowi ðÿ˜šâ˜º
74,negatif,demikian pak @prabowo walau pendidikannya tentara .. tapi ayahnya seorang ekonom legendaris di Indonesia ..   ya kali deh gak ngerti makro dan mikro ..   makro dan mikro pelajaran semester 1-2 di fakultas ekonomi .. CMIIW   ketauan .. jae baru belajar ekonomi .. kacaw..,demikian pak @prabowo walau pendidikannya tentara .. tapi ayahnya seorang ekonom legendaris di indonesia ..   ya kali deh gak ngerti makro dan mikro ..   makro dan mikro pelajaran semester 1-2 di fakultas ekonomi .. cmiiw   ketauan .. jae baru belajar ekonomi .. kacaw..
75,netral,Jangan terlalu bangga dengan jalan. Jika ekonomi jatuh terus. Nengara menag buka melihat jalanya yg megah. Seharusnya hasil bumi laut yg melimpah ruah terlebih dahulu baru idonesia maju menjadi pemenang.,jangan terlalu bangga dengan jalan. jika ekonomi jatuh terus. nengara menag buka melihat jalanya yg megah. seharusnya hasil bumi laut yg melimpah ruah terlebih dahulu baru idonesia maju menjadi pemenang.
76,netral,"Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦","pilih orang baik pilih jelas islamnya pilih baju putih jokowi bangunkan spbu pertama setelag 71 tahun di kabupaten puncak jaya papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter. http://beritahati.com/berita/38106/warga-puncak-papua-era-jokowi-harga-bbm-di-papua-sama-dengan-pulau-jawaâ â€¦"
77,netral,Katanya Jas itu harga mahal dan pakaian orang2 eropa dan amerika.,katanya jas itu harga mahal dan pakaian orang2 eropa dan amerika.
78,netral,Prabowo Janjikan Harga Karet dan Kelapa Sawit Bikin Senyum Petani  https://nasional.sindonews.com/read/1394419/12/prabowo-janjikan-harga-karet-dan-kelapa-sawit-bikin-senyum-petani-1554858831?utm_source=dlvr.it&utm_medium=referralÂ â€¦,prabowo janjikan harga karet dan kelapa sawit bikin senyum petani  https://nasional.sindonews.com/read/1394419/12/prabowo-janjikan-harga-karet-dan-kelapa-sawit-bikin-senyum-petani-1554858831?utm_source=dlvr.it&utm_medium=referralâ â€¦
79,netral,Orang ini sangat dihargai oleh Raja Arab Saudi. Dia Pemimpin ku,orang ini sangat dihargai oleh raja arab saudi. dia pemimpin ku
80,negatif,"mencontoh ekonomi china, bukannya sujud seperti sekarang iniðŸ¤£","mencontoh ekonomi china, bukannya sujud seperti sekarang iniðÿ¤£"
81,positif,"Fyi gaes...Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat.Â https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]Â Pilih Orang BaikÂ Pilih Jelas IslamnyaÂ Pilih Baju Putih","fyi gaes...berbagai pencapaian telah berhasil tercapai. khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -jk, sangat jauh meningkat.â https://www.youtube.com/watch?v=p8qvuqcf9ioâ â€¦]â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih"
82,netral,Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Kepercayaan hanya diberikan pd mrk yg berpengalaman. Seorang @jokowi memiliki wakil yg berpengalaman dibidang ekonomi. https://www.merdeka.com/uang/harapan-dan-prediksi-ekonomi-di-tangan-jokowi-maruf-amin.htmlÂ â€¦,pilih orang baik pilih jelas islamnya pilih baju putih kepercayaan hanya diberikan pd mrk yg berpengalaman. seorang @jokowi memiliki wakil yg berpengalaman dibidang ekonomi. https://www.merdeka.com/uang/harapan-dan-prediksi-ekonomi-di-tangan-jokowi-maruf-amin.htmlâ â€¦
83,negatif,"Berapa sih gaji presiden dan wakil presiden? Berapa sih tunjangannya? Kalau kalian mengatakan tdk akan ambil sepeserpun gaji dan tunjangan baru hebat. Itu baru jualan, klu hanya gaji itu namanya jualan basi.","berapa sih gaji presiden dan wakil presiden? berapa sih tunjangannya? kalau kalian mengatakan tdk akan ambil sepeserpun gaji dan tunjangan baru hebat. itu baru jualan, klu hanya gaji itu namanya jualan basi."
84,positif,Mungkin pak @prabowo mengharap ketulusan karyawan untuk tidak menuntut gajiðŸ˜…,mungkin pak @prabowo mengharap ketulusan karyawan untuk tidak menuntut gajiðÿ˜…
85,netral,"Jamu Jokowi, Raja Salman Sajikan Nasi Mandhi - Warta Ekonomi  https://www.wartaekonomi.co.id/read223718/jamu-jokowi-raja-salman-sajikan-nasi-mandhi.htmlÂ â€¦","jamu jokowi, raja salman sajikan nasi mandhi - warta ekonomi  https://www.wartaekonomi.co.id/read223718/jamu-jokowi-raja-salman-sajikan-nasi-mandhi.htmlâ â€¦"
86,positif,"Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. Namun, di zaman Pak Jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan. https://bit.ly/2UB5N4gÂ","pilih orang baik pilih jelas islamnya pilih baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. namun, di zaman pak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan. https://bit.ly/2ub5n4gâ"
87,negatif,"Kami moslem, kami menghormati dan menghargai umat agama Laen. Kami cinta damai karena Islam mengajarkan utk berbuat baik kpd semua manusia tanpa terkecuali. Dan kamipun pendukung 02. Bhineka tunggal Ika UASdifitnah Keji Dan Brutal","kami moslem, kami menghormati dan menghargai umat agama laen. kami cinta damai karena islam mengajarkan utk berbuat baik kpd semua manusia tanpa terkecuali. dan kamipun pendukung 02. bhineka tunggal ika uasdifitnah keji dan brutal"
88,positif,@prabowo & @sandiuno Tidak akan ambil gaji serupiah pun jika terpilih sbg Presiden RI Benar kata alm. Gus Dur : orang yg paling ihlas utk Indonesia adalah prabowo ..! Prabowo Sandi OKBanget Prabowo Sandi Tak Terbendung Tutup01Tusuk02 pic.twitter.com/VMyb,@prabowo & @sandiuno tidak akan ambil gaji serupiah pun jika terpilih sbg presiden ri benar kata alm. gus dur : orang yg paling ihlas utk indonesia adalah prabowo ..! prabowo sandi okbanget prabowo sandi tak terbendung tutup01tusuk02 pic.twitter.com/vmyb
89,netral,"Jokowi-Ma'ruf Bicara Pengalaman, Prabowo-Sandi Janji Tak Ambil Gaji  https://today.line.me/id/pc/article/Jokowi+Ma+ruf+Bicara+Pengalaman+Prabowo+Sandi+Janji+Tak+Ambil+Gaji-GyOxl8?utm_source=facebook&utm_medium=linetodayhome&utm_campaign=snsoperationÂ â€¦","jokowi-ma'ruf bicara pengalaman, prabowo-sandi janji tak ambil gaji  https://today.line.me/id/pc/article/jokowi+ma+ruf+bicara+pengalaman+prabowo+sandi+janji+tak+ambil+gaji-gyoxl8?utm_source=facebook&utm_medium=linetodayhome&utm_campaign=snsoperationâ â€¦"
90,netral,"Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Pilih pemimpin itu yg udh jelas banyak pencapaiannya. Nah, ini dia 5 pencapaian ekonomi selama pemerintahan Jokowi https://bit.ly/2OgymxtÂ","pilih orang baik pilih jelas islamnya pilih baju putih pilih pemimpin itu yg udh jelas banyak pencapaiannya. nah, ini dia 5 pencapaian ekonomi selama pemerintahan jokowi https://bit.ly/2ogymxtâ"
91,negatif,"Gak perlu suudzon, di samping umroh pak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan Arab Saudi. Gak usah nyinyir bro, urus tuh junjunganmu yg lagi ziarah kubur moga2 aja gak nyembah kuburan.","gak perlu suudzon, di samping umroh pak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan arab saudi. gak usah nyinyir bro, urus tuh junjunganmu yg lagi ziarah kubur moga2 aja gak nyembah kuburan."
92,positif,Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Pemerintah Jokowi juga menyebut masa depan ekonomi Indonesia Di tangan anak-anak muda kreatif. https://bit.ly/2UAuzkRÂ,pilih orang baik pilih jelas islamnya pilih baju putih pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anak-anak muda kreatif. https://bit.ly/2uauzkrâ
93,positif,"Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Keberhasilan tidak hanya dibidang infrastruktur, Jokowi jg berhasil memperbaiki ekonomi Indonesia. https://kumparan.com/beritajatim/kein-ada-18-keberhasilan-ekonomi-di-era-jokowi-1546401151770458328Â â€¦","pilih orang baik pilih jelas islamnya pilih baju putih keberhasilan tidak hanya dibidang infrastruktur, jokowi jg berhasil memperbaiki ekonomi indonesia. https://kumparan.com/beritajatim/kein-ada-18-keberhasilan-ekonomi-di-era-jokowi-1546401151770458328â â€¦"
94,positif,"Jokowi-Ma'ruf Pemimpin Indonesia. Pilih Orang Baik Pilih Jelas Islamnya Pilih Baju Putih Beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya. https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦","jokowi-ma'ruf pemimpin indonesia. pilih orang baik pilih jelas islamnya pilih baju putih beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya. https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanâ â€¦"
95,negatif,"Mahal banget,  buat satu beginian untuk hasilkan 1 MW harganya bisa lebih mahal dari satu power plant yang bisa produksi 10 MW","mahal banget,  buat satu beginian untuk hasilkan 1 mw harganya bisa lebih mahal dari satu power plant yang bisa produksi 10 mw"
96,netral,Jokowi bahas ekonomi makro dan mikro .. ya makanan sehari2 Sandiaga dari dulu itu sih .. fatal .. untuk ada ET .. keluarlah I-Spot .. sejenis revolusi 4.0 ..   Sok futuristik padahal otaknya antik,jokowi bahas ekonomi makro dan mikro .. ya makanan sehari2 sandiaga dari dulu itu sih .. fatal .. untuk ada et .. keluarlah i-spot .. sejenis revolusi 4.0 ..   sok futuristik padahal otaknya antik
97,negatif,Prabowo-Sandi Sepakat Ekonomi Indonesia Salah Arah  http://dlvr.it/R2pfn7Â  pic.twitter.com/UYuIsDr3ur,prabowo-sandi sepakat ekonomi indonesia salah arah  http://dlvr.it/r2pfn7â  pic.twitter.com/uyuisdr3ur
98,negatif,Prabowo-Sandi Sepakat Ekonomi Indonesia Salah Arah  http://dlvr.it/R2pfmNÂ  Via : @KedaiPenaCom pic.twitter.com/FQQVzcojs4,prabowo-sandi sepakat ekonomi indonesia salah arah  http://dlvr.it/r2pfmnâ  via : @kedaipenacom pic.twitter.com/fqqvzcojs4
99,netral,"Fyi gaes...Beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.Â https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦Â Pilih Orang BaikÂ Pilih Jelas IslamnyaÂ Pilih Baju Putih","fyi gaes...beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.â https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanâ â€¦â pilih orang baikâ pilih jelas islamnyaâ pilih baju putih"
